arquivo,subpasta_nivel_2,subpasta_nivel_3,nome,extensao,tamanho_bytes,linhas,versao_detectada
relatorios/historico/artefatos_soltos/extracao_runner_simulador_v157_manifest.json,relatorios/historico,relatorios/historico/artefatos_soltos,extracao_runner_simulador_v157_manifest.json,.json,615,19,157
relatorios/historico/artefatos_soltos/release_check_v177.txt,relatorios/historico,relatorios/historico/artefatos_soltos,release_check_v177.txt,.txt,41,1,177
relatorios/historico/auditorias_especificas/AUDITORIA_ARQUITETURAL_V3.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_ARQUITETURAL_V3.md,.md,2012,49,3
relatorios/historico/auditorias_especificas/AUDITORIA_ATIVACAO_E_EXPANSAO_FUTUROS_V136.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_ATIVACAO_E_EXPANSAO_FUTUROS_V136.md,.md,2747,53,136
relatorios/historico/auditorias_especificas/AUDITORIA_ATIVACAO_LOTES_NAO_APORTADOS_FUTUROS_V136.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_ATIVACAO_LOTES_NAO_APORTADOS_FUTUROS_V136.md,.md,1820,35,136
relatorios/historico/auditorias_especificas/AUDITORIA_CHAVE_TAU_V149_2026-05-04.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_CHAVE_TAU_V149_2026-05-04.md,.md,1714,26,149
relatorios/historico/auditorias_especificas/AUDITORIA_CORRECAO_FLATTENING_V148_2026-05-04.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_CORRECAO_FLATTENING_V148_2026-05-04.md,.md,2112,62,148
relatorios/historico/auditorias_especificas/AUDITORIA_DUPLICACAO_SCRIPTS_V154.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_DUPLICACAO_SCRIPTS_V154.md,.md,2999,71,154
relatorios/historico/auditorias_especificas/AUDITORIA_FECHAMENTO_FRENTE_TEMPORAL_V135.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_FECHAMENTO_FRENTE_TEMPORAL_V135.md,.md,4084,101,135
relatorios/historico/auditorias_especificas/AUDITORIA_JANELA_TAU_SEM_GATE_V151_2026-05-04_2026-05-12.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_JANELA_TAU_SEM_GATE_V151_2026-05-04_2026-05-12.md,.md,5837,94,151
relatorios/historico/auditorias_especificas/AUDITORIA_JANELA_TAU_V150_2026-05-04_2026-05-12.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_JANELA_TAU_V150_2026-05-04_2026-05-12.md,.md,2618,78,150
relatorios/historico/auditorias_especificas/AUDITORIA_LOTE_5680_ABR_V37.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_LOTE_5680_ABR_V37.md,.md,1388,30,37
relatorios/historico/auditorias_especificas/AUDITORIA_POS_VENCIMENTO_V145.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_POS_VENCIMENTO_V145.md,.md,5712,132,145
relatorios/historico/auditorias_especificas/AUDITORIA_REPOSITORIO_V142.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_REPOSITORIO_V142.md,.md,2272,30,142
relatorios/historico/auditorias_especificas/AUDITORIA_TEMATICA_SCRIPTS_TEMPORAIS_V155.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_TEMATICA_SCRIPTS_TEMPORAIS_V155.md,.md,2436,62,155
relatorios/historico/auditorias_especificas/RECALIBRACAO_PLANEJADOR_SWITCHING_TEMPORAL_V120.md,relatorios/historico,relatorios/historico/auditorias_especificas,RECALIBRACAO_PLANEJADOR_SWITCHING_TEMPORAL_V120.md,.md,1135,28,120
relatorios/historico/auditorias_especificas/RECOMPUTACAO_SEQUENCIAL_CENTRAL_V107.md,relatorios/historico,relatorios/historico/auditorias_especificas,RECOMPUTACAO_SEQUENCIAL_CENTRAL_V107.md,.md,950,26,107
relatorios/historico/auditorias_especificas/REORGANIZACAO_ESTRUTURAL_V153.md,relatorios/historico,relatorios/historico/auditorias_especificas,REORGANIZACAO_ESTRUTURAL_V153.md,.md,4459,113,153
relatorios/historico/auditorias_especificas/VALIDACAO_LOCAL_V139.md,relatorios/historico,relatorios/historico/auditorias_especificas,VALIDACAO_LOCAL_V139.md,.md,296,7,139
relatorios/historico/auditorias_especificas/VALIDACAO_LOCAL_V141.md,relatorios/historico,relatorios/historico/auditorias_especificas,VALIDACAO_LOCAL_V141.md,.md,519,12,141
relatorios/historico/auditorias_especificas/VALIDACAO_LOTE_10342_FEV_V36.md,relatorios/historico,relatorios/historico/auditorias_especificas,VALIDACAO_LOTE_10342_FEV_V36.md,.md,2915,82,36
relatorios/historico/auditorias_especificas/VALIDACAO_LOTE_5400_FEV_V35.md,relatorios/historico,relatorios/historico/auditorias_especificas,VALIDACAO_LOTE_5400_FEV_V35.md,.md,1214,25,35
relatorios/historico/auditorias_especificas/ranking/AUDITORIA_RANKING_CARTEIRA_V123.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_RANKING_CARTEIRA_V123.md,.md,890,15,123
relatorios/historico/auditorias_especificas/ranking/SIMULACAO_CENTRAL_CONTROLADA_HORIZONTE_LONGO_V124.md,relatorios/historico,relatorios/historico/auditorias_especificas,SIMULACAO_CENTRAL_CONTROLADA_HORIZONTE_LONGO_V124.md,.md,7395,149,124
relatorios/historico/auditorias_especificas/ranking/TESTE_HORIZONTE_LONGO_PLANEJADOR_SWITCHING_TEMPORAL_V122.md,relatorios/historico,relatorios/historico/auditorias_especificas,TESTE_HORIZONTE_LONGO_PLANEJADOR_SWITCHING_TEMPORAL_V122.md,.md,4889,103,122
relatorios/historico/auditorias_especificas/ranking/TESTE_HORIZONTE_LONGO_PLANEJADOR_SWITCHING_TEMPORAL_V123.md,relatorios/historico,relatorios/historico/auditorias_especificas,TESTE_HORIZONTE_LONGO_PLANEJADOR_SWITCHING_TEMPORAL_V123.md,.md,4889,103,123
relatorios/historico/auditorias_especificas/reorganizacao/AUDITORIA_ESTRUTURAL_REDUNDANCIA_COMPATIBILIDADE.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_ESTRUTURAL_REDUNDANCIA_COMPATIBILIDADE.md,.md,3065,60,
relatorios/historico/auditorias_especificas/reorganizacao/CONSOLIDACAO_HELPERS_DUPLICADOS_BAIXO_RISCO.md,relatorios/historico,relatorios/historico/auditorias_especificas,CONSOLIDACAO_HELPERS_DUPLICADOS_BAIXO_RISCO.md,.md,1730,39,
relatorios/historico/auditorias_especificas/reorganizacao/REORGANIZACAO_REPOSITORIO_V115.md,relatorios/historico,relatorios/historico/auditorias_especificas,REORGANIZACAO_REPOSITORIO_V115.md,.md,1383,29,115
relatorios/historico/auditorias_especificas/reorganizacao/SANEAMENTO_CONTRATUAL_V106.md,relatorios/historico,relatorios/historico/auditorias_especificas,SANEAMENTO_CONTRATUAL_V106.md,.md,2182,51,106
relatorios/historico/auditorias_especificas/shadow_legacy/AUDITORIA_CASOS_CRITICOS_RUNNER_FUTURO_SHADOW.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_CASOS_CRITICOS_RUNNER_FUTURO_SHADOW.md,.md,850,15,
relatorios/historico/auditorias_especificas/shadow_legacy/AUDITORIA_PRIMEIRA_QUEBRA_RUNNER_FUTURO_SHADOW.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_PRIMEIRA_QUEBRA_RUNNER_FUTURO_SHADOW.md,.md,787,16,
relatorios/historico/auditorias_especificas/shadow_legacy/BENCHMARK_SHADOW_AGRUPADO_VS_INDIVIDUAL_SCRIPT1.md,relatorios/historico,relatorios/historico/auditorias_especificas,BENCHMARK_SHADOW_AGRUPADO_VS_INDIVIDUAL_SCRIPT1.md,.md,1723,32,
relatorios/historico/auditorias_especificas/shadow_legacy/BENCHMARK_SHADOW_RUNNER_SIMULACAO_FUTURA_SCRIPT2.md,relatorios/historico,relatorios/historico/auditorias_especificas,BENCHMARK_SHADOW_RUNNER_SIMULACAO_FUTURA_SCRIPT2.md,.md,1686,32,
relatorios/historico/auditorias_especificas/shadow_legacy/MAPA_ABSORCAO_EXECUCAO_PRINCIPAL_SCRIPT_2.md,relatorios/historico,relatorios/historico/auditorias_especificas,MAPA_ABSORCAO_EXECUCAO_PRINCIPAL_SCRIPT_2.md,.md,4524,78,
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_CIRURGICA_42_CASOS_REAPROVEITAVEIS.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_CIRURGICA_42_CASOS_REAPROVEITAVEIS.md,.md,1285,32,
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_CIRURGICA_BLOCO_8500_PICPAY_V131.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_CIRURGICA_BLOCO_8500_PICPAY_V131.md,.md,8939,121,131
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_COMPARADOR_MOTOR_RECOMENDACAO_V116.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_COMPARADOR_MOTOR_RECOMENDACAO_V116.md,.md,1806,33,116
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_FINA_TRANSICAO_DOMINANTE_3000B_8500MAR.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_FINA_TRANSICAO_DOMINANTE_3000B_8500MAR.md,.md,1537,34,
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_MULTIHORIZONTE_CENARIOS_TEMPO_V125.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_MULTIHORIZONTE_CENARIOS_TEMPO_V125.md,.md,7405,148,125
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_PARAMETROS_PRODUTOS_SWITCHING_V129.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_PARAMETROS_PRODUTOS_SWITCHING_V129.md,.md,4214,64,129
relatorios/historico/auditorias_especificas/temporal/AUDITORIA_RESIDUAL_DIVERGENCIAS_PROXY_V3_VS_HIBRIDO.md,relatorios/historico,relatorios/historico/auditorias_especificas,AUDITORIA_RESIDUAL_DIVERGENCIAS_PROXY_V3_VS_HIBRIDO.md,.md,2366,51,3
relatorios/historico/auditorias_especificas/temporal/AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V126.md,relatorios/historico,relatorios/historico/auditorias_especificas,AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V126.md,.md,23539,400,126
relatorios/historico/auditorias_especificas/temporal/AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V127.md,relatorios/historico,relatorios/historico/auditorias_especificas,AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V127.md,.md,19794,323,127
relatorios/historico/auditorias_especificas/temporal/AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V128.md,relatorios/historico,relatorios/historico/auditorias_especificas,AVALIACAO_DIARIA_DATA_OTIMA_SWITCHING_V128.md,.md,19346,315,128
relatorios/historico/auditorias_especificas/temporal/AVALIACAO_DIARIA_PARAMETRIZADA_JANELA_V130.md,relatorios/historico,relatorios/historico/auditorias_especificas,AVALIACAO_DIARIA_PARAMETRIZADA_JANELA_V130.md,.md,7830,89,130
relatorios/historico/auditorias_especificas/temporal/EXPANSAO_MULTIDESTINO_PLANEJADOR_SWITCHING_TEMPORAL_V121.md,relatorios/historico,relatorios/historico/auditorias_especificas,EXPANSAO_MULTIDESTINO_PLANEJADOR_SWITCHING_TEMPORAL_V121.md,.md,1451,28,121
relatorios/historico/auditorias_especificas/temporal/GRADE_DIARIA_OFICIAL_HIBRIDA_V133.md,relatorios/historico,relatorios/historico/auditorias_especificas,GRADE_DIARIA_OFICIAL_HIBRIDA_V133.md,.md,5280,47,133
relatorios/historico/auditorias_especificas/temporal/INTEGRACAO_FUNCIONAL_MINIMA_V117_RECORTE_CURTO.md,relatorios/historico,relatorios/historico/auditorias_especificas,INTEGRACAO_FUNCIONAL_MINIMA_V117_RECORTE_CURTO.md,.md,3923,128,117
relatorios/historico/auditorias_especificas/temporal/MOTOR_RECOMENDACAO_PAGAMENTOS_SWITCHING_V114.md,relatorios/historico,relatorios/historico/auditorias_especificas,MOTOR_RECOMENDACAO_PAGAMENTOS_SWITCHING_V114.md,.md,1217,35,114
relatorios/historico/baselines/BASELINE_FIXA_V10.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V10.md,.md,746,24,10
relatorios/historico/baselines/BASELINE_FIXA_V100.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V100.md,.md,1135,20,100
relatorios/historico/baselines/BASELINE_FIXA_V101.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V101.md,.md,1177,19,101
relatorios/historico/baselines/BASELINE_FIXA_V103.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V103.md,.md,908,12,103
relatorios/historico/baselines/BASELINE_FIXA_V104.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V104.md,.md,759,10,104
relatorios/historico/baselines/BASELINE_FIXA_V105.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V105.md,.md,641,14,105
relatorios/historico/baselines/BASELINE_FIXA_V106.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V106.md,.md,979,18,106
relatorios/historico/baselines/BASELINE_FIXA_V107.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V107.md,.md,412,10,107
relatorios/historico/baselines/BASELINE_FIXA_V108.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V108.md,.md,459,11,108
relatorios/historico/baselines/BASELINE_FIXA_V11.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V11.md,.md,704,20,11
relatorios/historico/baselines/BASELINE_FIXA_V114.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V114.md,.md,372,9,114
relatorios/historico/baselines/BASELINE_FIXA_V115.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V115.md,.md,600,14,115
relatorios/historico/baselines/BASELINE_FIXA_V116.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V116.md,.md,724,14,116
relatorios/historico/baselines/BASELINE_FIXA_V117.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V117.md,.md,837,14,117
relatorios/historico/baselines/BASELINE_FIXA_V118.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V118.md,.md,1243,33,118
relatorios/historico/baselines/BASELINE_FIXA_V119.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V119.md,.md,725,21,119
relatorios/historico/baselines/BASELINE_FIXA_V12.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V12.md,.md,610,18,12
relatorios/historico/baselines/BASELINE_FIXA_V120.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V120.md,.md,856,21,120
relatorios/historico/baselines/BASELINE_FIXA_V121.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V121.md,.md,1049,22,121
relatorios/historico/baselines/BASELINE_FIXA_V122.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V122.md,.md,765,20,122
relatorios/historico/baselines/BASELINE_FIXA_V123.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V123.md,.md,107,3,123
relatorios/historico/baselines/BASELINE_FIXA_V124.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V124.md,.md,190,3,124
relatorios/historico/baselines/BASELINE_FIXA_V125.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V125.md,.md,214,3,125
relatorios/historico/baselines/BASELINE_FIXA_V126.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V126.md,.md,209,3,126
relatorios/historico/baselines/BASELINE_FIXA_V127.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V127.md,.md,247,3,127
relatorios/historico/baselines/BASELINE_FIXA_V128.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V128.md,.md,231,3,128
relatorios/historico/baselines/BASELINE_FIXA_V129.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V129.md,.md,187,3,129
relatorios/historico/baselines/BASELINE_FIXA_V13.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V13.md,.md,460,14,13
relatorios/historico/baselines/BASELINE_FIXA_V130.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V130.md,.md,221,3,130
relatorios/historico/baselines/BASELINE_FIXA_V131.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V131.md,.md,277,3,131
relatorios/historico/baselines/BASELINE_FIXA_V132.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V132.md,.md,290,3,132
relatorios/historico/baselines/BASELINE_FIXA_V133.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V133.md,.md,322,5,133
relatorios/historico/baselines/BASELINE_FIXA_V134.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V134.md,.md,218,3,134
relatorios/historico/baselines/BASELINE_FIXA_V135.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V135.md,.md,288,3,135
relatorios/historico/baselines/BASELINE_FIXA_V136.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V136.md,.md,238,3,136
relatorios/historico/baselines/BASELINE_FIXA_V137.md,relatorios/historico,relatorios/historico/baselines,BASELINE_FIXA_V137.md,.md,403,6,137
