data,pacote,candidatos_matriz,candidatos_shadow_total,candidatos_shadow_por_data,candidatos_shadow_por_lote_ativo,candidatos_shadow_bloqueados,candidatos_shadow_promoviveis,top_motivos_shadow,origem_matriz_atual,origem_shadow_real,divergencia,causa_divergencia,acao_recomendada
2026-10-10,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-10,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-10,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-10,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-10,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-13,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-13,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-13,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-13,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-13,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-15,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-15,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-15,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-15,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-15,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-20,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-20,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-20,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-20,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-10-20,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-03,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-03,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-03,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-03,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-03,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-06,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-06,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-06,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-06,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-06,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-09,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-09,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-09,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-09,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-09,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-10,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-10,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-10,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-10,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-10,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-11,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-11,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-11,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-11,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-11,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-12,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-12,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-12,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-12,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-12,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-16,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-16,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-16,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-16,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-16,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-20,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-20,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-20,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-20,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-11-20,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-02,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-02,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-02,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-02,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-02,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-04,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-04,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-04,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-04,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-04,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-07,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-07,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-07,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-07,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-07,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-08,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-08,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-08,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-08,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-08,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-09,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-09,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-09,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-09,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-09,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-10,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-10,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-10,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-10,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-10,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-11,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-11,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-11,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-11,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-11,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-12,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-12,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-12,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-12,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-12,pay_then_switch,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-20,no_action,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-20,switch_only,0,390,0,0,0,0,pacote_nao_materializado_por_restricao_da_etapa,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-20,pay_only,0,390,0,0,0,0,n/d,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
2026-12-20,switch_then_pay,0,390,0,0,0,0,shadow_sem_mapeamento_diario,ctx.switching_economico_shadow.quadro_oportunidades,ctx.switching_economico_shadow.quadro_oportunidades,True,shadow_por_lote_sem_mapeamento_diario,nao_inflar_contagem_diaria_sem_data
